31	0060530928	9780060530921	The Graveyard Book	https://images.gr-assets.com/books/1303859949m/2213661.jpg	https://images.gr-assets.com/books/1303859949s/2213661.jpg		312		29	After the grisly murder of his entire family, a toddler wanders into a graveyard where the ghosts and other supernatural residents agree to raise him as one of their own.<br /><br />Nobody Owens, known to his friends as Bod, is a normal boy. He would be completely normal if he didn't live in a sprawling graveyard, being raised and educated by ghosts, with a solitary guardian who belongs to neither the world of the living nor of the dead. There are dangers and adventures in the graveyard for a boy. But if Bod leaves the graveyard, then he will come under attack from the man Jack—who has already killed Bod's family... <br /><br />Beloved master storyteller Neil Gaiman returns with a luminous new novel for the audience that embraced his New York Times bestselling modern classic Coraline. Magical, terrifying, and filled with breathtaking adventures, The Graveyard Book is sure to enthrall readers of all ages.
32	0062255657	9780062255655	The Ocean at the End of the Lane	https://images.gr-assets.com/books/1351914778m/15783514.jpg	https://images.gr-assets.com/books/1351914778s/15783514.jpg		178	2013	29	Sussex, England. A middle-aged man returns to his childhood home to attend a funeral. Although the house he lived in is long gone, he is drawn to the farm at the end of the road, where, when he was seven, he encountered a most remarkable girl, Lettie Hempstock, and her mother and grandmother. He hasn't thought of Lettie in decades, and yet as he sits by the pond (a pond that she'd claimed was an ocean) behind the ramshackle old farmhouse, the unremembered past comes flooding back. And it is a past too strange, too frightening, too dangerous to have happened to anyone, let alone a small boy.<br /><br />Forty years earlier, a man committed suicide in a stolen car at this farm at the end of the road. Like a fuse on a firework, his death lit a touchpaper and resonated in unimaginable ways. The darkness was unleashed, something scary and thoroughly incomprehensible to a little boy. And Lettie—magical, comforting, wise beyond her years—promised to protect him, no matter what.<br /><br />A groundbreaking work from a master, <i>The Ocean at the End of the Lane</i> is told with a rare understanding of all that makes us human, and shows the power of stories to reveal and shelter us from the darkness inside and out. It is a stirring, terrifying, and elegiac fable as delicate as a butterfly's wing and as menacing as a knife in the dark.
33	0060557818	9780060557812	Neverwhere	https://images.gr-assets.com/books/1348747943m/14497.jpg	https://images.gr-assets.com/books/1348747943s/14497.jpg		370	2003	29	Under the streets of London there's a place most people could never even dream of. A city of monsters and saints, murderers and angels, knights in armour and pale girls in black velvet. This is the city of the people who have fallen between the cracks.<br /><br />Richard Mayhew, a young businessman, is going to find out more than enough about this other London. A single act of kindness catapults him out of his workday existence and into a world that is at once eerily familiar and utterly bizarre. And a strange destiny awaits him down here, beneath his native city: Neverwhere.
34	0061142026	9780061142024	Stardust	https://images.gr-assets.com/books/1459127484m/16793.jpg	https://images.gr-assets.com/books/1459127484s/16793.jpg		266	2006	29	Young Tristran Thorn will do anything to win the cold heart of beautiful Victoria—even fetch her the star they watch fall from the night sky. But to do so, he must enter the unexplored lands on the other side of the ancient wall that gives their tiny village its name. Beyond that old stone wall, Tristran learns, lies Faerie—where nothing, not even a fallen star, is what he imagined.<br /><br />From #1 New York Times bestselling author Neil Gaiman comes a remarkable quest into the dark and miraculous—in pursuit of love and the utterly impossible.
35	0060515198	9780060515195	Anansi Boys (American Gods, #2)	https://images.gr-assets.com/books/1479778049m/2744.jpg	https://images.gr-assets.com/books/1479778049s/2744.jpg		384		29	<strong>God is dead. Meet the kids.</strong><br /><br />Fat Charlie Nancy's normal life ended the moment his father dropped dead on a Florida karaoke stage. Charlie didn't know his dad was a god. And he never knew he had a brother. <br /><br />Now brother Spider's on his doorstep -- about to make Fat Charlie's life more interesting... and a lot more dangerous.
36	1563892278	9781563892271	The Sandman, Vol. 1: Preludes and Nocturnes	https://images.gr-assets.com/books/1411609637m/23754.jpg	https://images.gr-assets.com/books/1411609637s/23754.jpg			1998	29	In 1916, Dream is captured and encased in a glass globe in a failed attempt by a fictional Edwardian magician (very much in the vein of Aleister Crowley) named Roderick Burgess to bind Death and attain immortality. Dream bides his time for decades until Burgess dies. Afterwards, his son Alexander becomes Dream's new captor. Finally, in 1988, Alex's guards grow careless and the guards watching him fall asleep in his presence, allowing Dream to use the sand from their dream to his benefit. When the guards awake and break the seal Dream was in, he is then able to escape. Dream punishes Alex by cursing him to experience an unending series of nightmares. The rest of the story concerns Dream's quest to recover his totems of power, which were dispersed following his capture: a pouch of sand, a helm and a ruby. The pouch is being kept by a former girlfriend of John Constantine's. Once that is recovered, Dream travels to hell to regain the helm from a demon, where he incurs the wrath of Lucifer (an enmity that will have major repercussions later in the series). The ruby is in the possession of John Dee, a.k.a. Doctor Destiny, a supervillain from the Justice League of America series. He has warped and corrupted the ruby, rendering Dream unable to use it, and with it he nearly tears apart the Dreaming. However, thinking that it will kill Dream, Dee shatters the ruby, inadvertently releasing the power that Dream had stored in the ruby and restoring Dream to his full power. The collection ends with "The Sound of Her Wings", an epilogue to the first story-arc. This issue introduces a character who has become one of the series' most popular and prominent personalities: Dream's older sister Death. She is depicted as an attractive, down-to-earth young goth girl, very unlike the traditional personification of death, and spends the issue talking Dream out of his brief post-quest depression.
37	156389226X	9781563892264	The Sandman, Vol. 3: Dream Country	https://images.gr-assets.com/books/1402485052m/25100.jpg	https://images.gr-assets.com/books/1402485052s/25100.jpg		160	1999	29	The third volume of the Sandman collection is a series of four short comic book stories. In each of these otherwise unrelated stories, Morpheus serves only as a minor character. Here we meet the mother of Morpheus's son, find out what cats dream about, and discover the true origin behind Shakespeare's A Midsummer's Night Dream. The latter won a World Fantasy Award for best short story, the first time a comic book was given that honor. collecting The Sandman #17–20
38	1563892251	9781563892257	The Sandman, Vol. 2: The Doll's House	https://images.gr-assets.com/books/1298566119m/25099.jpg	https://images.gr-assets.com/books/1298566119s/25099.jpg		232	1999	29	A being who has existed since the beginning of the universe, Dream of the Endless rules over the realm of dreams. In THE DOLL’S HOUSE, after a decades-long imprisonment, the Sandman has returned to find that a few dreams and nightmares have escaped to reality. Looking to recapture his lost possessions, Morpheus ventures to the human plane only to learn that a woman named Rose Walker has inadvertently become a dream vortex and threatens to rip apart his world. Now as Morpheus takes on the last escaped nightmare at a serial killers convention, the Lord of Dreams must mercilessly murder Rose or risk the destruction of his entire kingdom.<br /><br />Collecting issues #9-16, this new edition of THE DOLL’S HOUSE features the improved production values and coloring from the Absolute Edition.
39	1563890356	9781563890352	The Sandman, Vol. 4: Season of Mists	https://images.gr-assets.com/books/1327937313m/25101.jpg	https://images.gr-assets.com/books/1327937313s/25101.jpg			1999	29	Ten thousand years after banishing to Hell a woman who scorned him, Morpheus, the King of Dreams, has decided to free his former lover. But when the Sandman arrives in the realm of eternal damnation, Lucifer, the first fallen angel, notifies him that he is closing down Hell and he wants Morpheus to have the keys. Now in charge of the gates of Hell, the King of Dreams is bombarded with requests for possession of the empty kingdom by Norse gods, homeless demons, Egyptian deities, Faerie ambassadors, the lords of Chaos and Order, and Japanese divinities. Realizing too late that Lucifer's gift was a veiled curse, Morpheus is forced to make a decision that will affect every plane of existence as well as the universal balance of power.
40	0380789027	9780380789023	Smoke and Mirrors: Short Fiction and Illusions	https://images.gr-assets.com/books/1409595076m/16790.jpg	https://images.gr-assets.com/books/1409595076s/16790.jpg		365	2005	29	In the deft hands of <strong>Neil Gaiman</strong>, magic is no mere illusion... and anything is possible. In this, Gaiman's first book of short stories, his imagination and supreme artistry transform a mundane world into a place of terrible wonders -- a place where an old woman can purchase the Holy Grail at a thrift store, where assassins advertise their services in the Yellow Pages under "Pest Control," and where a frightened young boy must barter for his life with a mean-spirited troll living beneath a bridge by the railroad tracks. Explore a new reality -- obscured by smoke and darkness, yet brilliantly tangible -- in this extraordinary collection of short works by a master prestidigitator. It will dazzle your senses, touch your heart, and haunt your dreams.
41	1401248969	9781401248963	The Sandman: Overture	https://images.gr-assets.com/books/1444878181m/18310944.jpg	https://images.gr-assets.com/books/1444878181s/18310944.jpg		224	2015	29	Twenty-five years since <a href="https://www.goodreads.com/series/40372-the-sandman" rel="nofollow">\
  <i>The Sandman</i>\
</a> first changed the landscape of modern comics, <a href="https://www.goodreads.com/author/show/1221698.Neil_Gaiman" rel="nofollow">Neil Gaiman</a>’s legendary series is back in a deluxe hardcover edition!<br /><br /><i>The Sandman: Overture</i> heralds <i>New York Times</i> best-selling writer <a href="https://www.goodreads.com/author/show/1221698.Neil_Gaiman" rel="nofollow">Neil Gaiman</a>’s return to the art form that made him famous, ably abetted by artistic luminary <a href="https://www.goodreads.com/author/show/884135.J_H_Williams_III" rel="nofollow">J.H. Williams III</a> (<a href="https://www.goodreads.com/series/69945-batwoman-vol-i" rel="nofollow">Batwoman</a>, <a href="https://www.goodreads.com/series/66170-promethea" rel="nofollow">Promethea</a>), whose lush, widescreen images provide an epic scope to The Sandman’s origin story. From the birth of a galaxy to the moment that Morpheus is captured, <i>The Sandman: Overture</i> will feature cameo appearances by fan-favorite characters such as The Corinthian, Merv Pumpkinhead and, of course, the Dream King’s siblings: Death, Desire, Despair, Delirium, Destruction and Destiny.<br /><br />Collects: <i>The Sandman: Overture</i> 1-6
42	1563890933	9781563890932	The Sandman, Vol. 5: A Game of You	https://images.gr-assets.com/books/1312279891m/25102.jpg	https://images.gr-assets.com/books/1312279891s/25102.jpg		192	1999	29	Take an apartment house, mix in a drag queen, a lesbian couple, some talking animals, a talking severed head, a confused heroine, and the deadly Cuckoo. Stir vigorously with a hurricane and Morpheus himself and you get this fifth installment of the Sandman series. This story stars Barbie, who first makes an appearance in <i>The Doll's House</i>, who here finds herself a princess in a vivid dreamworld. collecting The Sandman #32–37
43	0060515228	9780060515225	Fragile Things: Short Fictions and Wonders	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png		360	2006	29	This is a stunning collection of short stories by acclaimed fantasy writer Neil Gaiman. His distinctive genius has been championed by writers as diverse as Norman Mailer and Stephen King. With <i>The Sandman</i> Neil Gaiman created one of the most sophisticated, intelligent, and influential graphic novel series of our time. Now after the recent success of his latest novel <i>Anansi Boys</i>, Gaiman has produced <i>Fragile Things</i>, his second collection of short fiction. These stories will dazzle your senses, haunt your imagination, and move you to the very depths of your soul. This extraordinary compilation reveals one of the world's most gifted storytellers at the height of his powers.
44	1563891379	9781563891373	The Sandman, Vol. 7: Brief Lives	https://images.gr-assets.com/books/1339922078m/25105.jpg	https://images.gr-assets.com/books/1339922078s/25105.jpg			1999	29	Dream's youngest sister, the loopy Delirium, convinces him to go on a quest for their missing brother, Destruction. But Dream may learn that the cost of finding his prodigal sibling is more than he can bear. collecting The Sandman #41–49
